Id,Date,Sensor,Lon,Lat,State,Year,ACQTIME
2188935,05/06/2024 00:00:00,SNPP,76.406040,31.825420,HIMACHAL PRADESH,2025,00:00:36
2161038,05/06/2024 00:00:00,SNPP,77.793730,30.978480,HIMACHAL PRADESH,2025,00:00:36
2327563,05/06/2024 00:00:00,MODIS,77.066000,30.853000,HIMACHAL PRADESH,2025,00:48:44
2276449,05/06/2024 00:00:00,SNPP,77.120400,31.252280,HIMACHAL PRADESH,2025,00:00:36
2240787,05/06/2024 00:00:00,MODIS,76.846000,31.371000,HIMACHAL PRADESH,2025,00:39:34
2299651,05/06/2024 00:00:00,SNPP,77.284150,30.752630,HIMACHAL PRADESH,2025,00:00:36
2128154,05/06/2024 00:00:00,SNPP,76.846850,31.378700,HIMACHAL PRADESH,2025,00:00:36
2232394,05/06/2024 00:00:00,SNPP,76.341100,31.510600,HIMACHAL PRADESH,2025,00:00:36
2190928,05/06/2024 00:00:00,SNPP,76.942590,30.859360,HIMACHAL PRADESH,2025,00:00:36
2156026,05/06/2024 00:00:00,MODIS,76.588000,31.947000,HIMACHAL PRADESH,2025,00:48:44
2322958,05/06/2024 00:00:00,SNPP,76.445130,32.105720,HIMACHAL PRADESH,2025,00:00:36
2279887,05/06/2024 00:00:00,MODIS,76.554000,31.600000,HIMACHAL PRADESH,2025,00:48:44
2243260,05/06/2024 00:00:00,SNPP,77.288770,30.755530,HIMACHAL PRADESH,2025,00:00:36
2302121,05/06/2024 00:00:00,SNPP,76.667240,31.821720,HIMACHAL PRADESH,2025,00:00:36
2134055,05/06/2024 00:00:00,SNPP,77.288350,30.752060,HIMACHAL PRADESH,2025,00:00:36
2225196,05/06/2024 00:00:00,MODIS,76.263000,31.587000,HIMACHAL PRADESH,2025,00:48:44
2186007,05/06/2024 00:00:00,SNPP,76.306420,32.056490,HIMACHAL PRADESH,2025,00:00:36
2168250,05/06/2024 00:00:00,SNPP,77.308890,30.558190,HIMACHAL PRADESH,2025,00:00:36
2317893,05/06/2024 00:00:00,SNPP,76.499460,31.308780,HIMACHAL PRADESH,2025,00:00:36
2219609,05/06/2024 00:00:00,SNPP,76.478050,31.741740,HIMACHAL PRADESH,2025,00:00:36
2236920,05/06/2024 00:00:00,SNPP,76.949250,30.847710,HIMACHAL PRADESH,2025,00:00:36
2287564,05/06/2024 00:00:00,MODIS,75.923000,32.524000,HIMACHAL PRADESH,2025,00:48:44
2140082,05/06/2024 00:00:00,MODIS,77.691000,30.761000,HIMACHAL PRADESH,2025,13:31:37
2220769,05/06/2024 00:00:00,SNPP,77.121510,31.255700,HIMACHAL PRADESH,2025,00:00:36
2184220,05/06/2024 00:00:00,SNPP,76.891650,31.473060,HIMACHAL PRADESH,2025,00:00:36
2179413,05/06/2024 00:00:00,SNPP,77.684030,30.785020,HIMACHAL PRADESH,2025,00:00:36
2317314,05/06/2024 00:00:00,SNPP,76.303130,32.056810,HIMACHAL PRADESH,2025,00:00:36
2287961,05/06/2024 00:00:00,SNPP,76.938740,30.863460,HIMACHAL PRADESH,2025,00:00:36
2235206,05/06/2024 00:00:00,SNPP,77.261980,30.550470,HIMACHAL PRADESH,2025,00:00:36
2152358,05/06/2024 00:00:00,SNPP,76.950070,30.851190,HIMACHAL PRADESH,2025,00:00:36
2234238,05/06/2024 00:00:00,MODIS,76.252000,31.585000,HIMACHAL PRADESH,2025,00:48:44
2312373,05/06/2024 00:00:00,SNPP,76.450070,32.105090,HIMACHAL PRADESH,2025,00:00:36
2234081,05/06/2024 00:00:00,SNPP,76.441830,32.113530,HIMACHAL PRADESH,2025,00:00:36
2146421,05/06/2024 00:00:00,MODIS,76.852000,31.365000,HIMACHAL PRADESH,2025,00:48:44
2313728,05/06/2024 00:00:00,MODIS,76.338000,31.519000,HIMACHAL PRADESH,2025,10:55:32
2105236,05/06/2024 00:00:00,SNPP,76.850910,31.374560,HIMACHAL PRADESH,2025,00:00:36
2114919,05/06/2024 00:00:00,SNPP,76.940980,30.852410,HIMACHAL PRADESH,2025,00:00:36
2112378,05/06/2024 00:00:00,SNPP,76.846240,31.375170,HIMACHAL PRADESH,2025,00:00:36
2123482,05/06/2024 00:00:00,SNPP,77.267110,30.553300,HIMACHAL PRADESH,2025,00:00:36
2120085,05/06/2024 00:00:00,SNPP,77.267300,31.283530,HIMACHAL PRADESH,2025,00:00:36
2279872,05/07/2024 00:00:00,SNPP,76.278220,32.011230,HIMACHAL PRADESH,2025,00:51:41
2183898,05/07/2024 00:00:00,SNPP,75.925610,32.527110,HIMACHAL PRADESH,2025,00:41:41
2175012,05/07/2024 00:00:00,SNPP,76.554920,31.601920,HIMACHAL PRADESH,2025,00:41:41
2151503,05/07/2024 00:00:00,SNPP,76.403140,31.947480,HIMACHAL PRADESH,2025,00:41:41
2231335,05/07/2024 00:00:00,SNPP,77.062130,30.866380,HIMACHAL PRADESH,2025,00:41:41
2238142,05/07/2024 00:00:00,SNPP,76.961880,30.839700,HIMACHAL PRADESH,2025,00:41:41
2294105,05/07/2024 00:00:00,SNPP,77.053820,31.066230,HIMACHAL PRADESH,2025,00:41:41
2120419,05/07/2024 00:00:00,SNPP,76.555810,31.990900,HIMACHAL PRADESH,2025,00:41:41
2275947,05/07/2024 00:00:00,SNPP,76.266910,31.583220,HIMACHAL PRADESH,2025,00:41:41
2183495,05/07/2024 00:00:00,SNPP,77.732130,30.608290,HIMACHAL PRADESH,2025,00:51:41
2176930,05/07/2024 00:00:00,SNPP,76.654920,31.838210,HIMACHAL PRADESH,2025,00:41:41
2150219,05/07/2024 00:00:00,SNPP,76.025790,31.916140,HIMACHAL PRADESH,2025,00:51:41
2231865,05/07/2024 00:00:00,SNPP,77.306500,30.568790,HIMACHAL PRADESH,2025,00:51:41
2184838,05/07/2024 00:00:00,SNPP,76.730140,31.946670,HIMACHAL PRADESH,2025,00:41:41
2300637,05/07/2024 00:00:00,SNPP,76.216190,31.504120,HIMACHAL PRADESH,2025,00:51:41
2111194,05/07/2024 00:00:00,SNPP,77.310020,30.850640,HIMACHAL PRADESH,2025,00:41:41
2262067,05/07/2024 00:00:00,SNPP,76.267850,31.587930,HIMACHAL PRADESH,2025,00:41:41
2180810,05/07/2024 00:00:00,SNPP,76.259040,31.578800,HIMACHAL PRADESH,2025,00:21:15
2176972,05/07/2024 00:00:00,SNPP,76.212440,31.600180,HIMACHAL PRADESH,2025,00:51:41
2134681,05/07/2024 00:00:00,SNPP,76.260940,31.583760,HIMACHAL PRADESH,2025,00:41:41
2213754,05/07/2024 00:00:00,MODIS,76.319000,32.123000,HIMACHAL PRADESH,2025,14:12:07
2191273,05/07/2024 00:00:00,SNPP,77.754940,30.608540,HIMACHAL PRADESH,2025,00:51:41
2298878,05/07/2024 00:00:00,SNPP,76.853360,31.362870,HIMACHAL PRADESH,2025,00:41:41
2107701,05/07/2024 00:00:00,SNPP,76.547470,31.595310,HIMACHAL PRADESH,2025,00:41:41
2263172,05/07/2024 00:00:00,MODIS,76.308000,32.121000,HIMACHAL PRADESH,2025,14:12:07
2189442,05/07/2024 00:00:00,MODIS,76.619000,31.040000,HIMACHAL PRADESH,2025,14:12:07
2170709,05/07/2024 00:00:00,SNPP,76.853280,31.372110,HIMACHAL PRADESH,2025,00:41:41
2131837,05/07/2024 00:00:00,SNPP,76.208720,31.598090,HIMACHAL PRADESH,2025,00:41:41
2218045,05/07/2024 00:00:00,MODIS,76.292000,31.622000,HIMACHAL PRADESH,2025,14:12:07
2188059,05/07/2024 00:00:00,SNPP,76.891370,31.065240,HIMACHAL PRADESH,2025,00:51:41
2297601,05/07/2024 00:00:00,SNPP,76.440690,32.112510,HIMACHAL PRADESH,2025,00:41:41
2318825,05/07/2024 00:00:00,SNPP,76.507140,31.726260,HIMACHAL PRADESH,2025,00:41:41
2169283,05/07/2024 00:00:00,SNPP,76.351970,31.498370,HIMACHAL PRADESH,2025,00:41:41
2187582,05/07/2024 00:00:00,SNPP,76.458290,32.144300,HIMACHAL PRADESH,2025,00:41:41
2297816,05/07/2024 00:00:00,MODIS,77.205000,31.239000,HIMACHAL PRADESH,2025,14:12:07
2128456,05/07/2024 00:00:00,MODIS,76.210000,31.602000,HIMACHAL PRADESH,2025,14:12:07
2171975,05/07/2024 00:00:00,SNPP,76.438990,32.107890,HIMACHAL PRADESH,2025,00:41:41
2202298,05/07/2024 00:00:00,SNPP,77.174390,30.868780,HIMACHAL PRADESH,2025,00:41:41
2307317,05/07/2024 00:00:00,SNPP,76.853300,31.367490,HIMACHAL PRADESH,2025,00:41:41
2324617,05/07/2024 00:00:00,SNPP,76.306980,32.086070,HIMACHAL PRADESH,2025,00:41:41
2155249,05/07/2024 00:00:00,SNPP,76.261870,31.588470,HIMACHAL PRADESH,2025,00:41:41
2199819,05/07/2024 00:00:00,SNPP,76.673560,31.190270,HIMACHAL PRADESH,2025,00:41:41
2310185,05/07/2024 00:00:00,SNPP,77.315830,30.565730,HIMACHAL PRADESH,2025,00:41:41
2131151,05/07/2024 00:00:00,SNPP,77.224440,30.482910,HIMACHAL PRADESH,2025,00:51:41
2154986,05/07/2024 00:00:00,SNPP,77.178220,31.223170,HIMACHAL PRADESH,2025,00:51:41
2324603,05/07/2024 00:00:00,SNPP,77.209750,31.239110,HIMACHAL PRADESH,2025,00:51:41
2160855,05/07/2024 00:00:00,MODIS,76.267000,31.582000,HIMACHAL PRADESH,2025,14:12:07
2325662,05/07/2024 00:00:00,SNPP,76.218140,31.601430,HIMACHAL PRADESH,2025,00:51:41
2161425,05/07/2024 00:00:00,SNPP,76.458550,32.145080,HIMACHAL PRADESH,2025,00:41:41
2161241,05/07/2024 00:00:00,SNPP,76.352320,31.499170,HIMACHAL PRADESH,2025,00:41:41
2237806,05/08/2024 00:00:00,SNPP,77.177830,30.867520,HIMACHAL PRADESH,2025,00:22:46
2263176,05/08/2024 00:00:00,SNPP,77.136160,31.253030,HIMACHAL PRADESH,2025,00:22:46
2134196,05/08/2024 00:00:00,SNPP,76.080860,31.782430,HIMACHAL PRADESH,2025,00:22:46
2309728,05/08/2024 00:00:00,SNPP,76.075730,31.789040,HIMACHAL PRADESH,2025,00:22:46
2197270,05/08/2024 00:00:00,SNPP,76.379000,31.453730,HIMACHAL PRADESH,2025,00:03:03
2207906,05/08/2024 00:00:00,SNPP,77.176480,30.864880,HIMACHAL PRADESH,2025,00:22:46
2328491,05/08/2024 00:00:00,SNPP,76.230580,31.597140,HIMACHAL PRADESH,2025,00:03:03
2160912,05/08/2024 00:00:00,SNPP,77.195070,31.201700,HIMACHAL PRADESH,2025,00:22:46
2238744,05/08/2024 00:00:00,SNPP,76.372440,31.459640,HIMACHAL PRADESH,2025,00:13:45
2273328,05/08/2024 00:00:00,SNPP,76.294620,31.610850,HIMACHAL PRADESH,2025,00:03:03
2136527,05/08/2024 00:00:00,SNPP,76.441920,32.125350,HIMACHAL PRADESH,2025,00:03:03
2305695,05/08/2024 00:00:00,SNPP,77.192150,31.207500,HIMACHAL PRADESH,2025,00:33:28
2190332,05/08/2024 00:00:00,SNPP,77.066500,31.249370,HIMACHAL PRADESH,2025,00:33:28
2210850,05/08/2024 00:00:00,SNPP,76.579060,31.561340,HIMACHAL PRADESH,2025,00:03:03
2329139,05/08/2024 00:00:00,SNPP,76.380810,31.436740,HIMACHAL PRADESH,2025,00:22:46
2160218,05/08/2024 00:00:00,MODIS,76.244000,31.636000,HIMACHAL PRADESH,2025,00:36:15
2233854,05/08/2024 00:00:00,SNPP,76.264380,32.078780,HIMACHAL PRADESH,2025,00:03:03
2279764,05/08/2024 00:00:00,SNPP,76.376920,31.456670,HIMACHAL PRADESH,2025,00:13:45
2148499,05/08/2024 00:00:00,SNPP,76.576290,31.561650,HIMACHAL PRADESH,2025,00:22:46
2303874,05/08/2024 00:00:00,SNPP,76.225510,31.593810,HIMACHAL PRADESH,2025,00:33:28
2184387,05/08/2024 00:00:00,SNPP,76.376670,31.459890,HIMACHAL PRADESH,2025,00:13:45
2159898,05/08/2024 00:00:00,SNPP,76.436170,32.120800,HIMACHAL PRADESH,2025,00:03:03
2327585,05/08/2024 00:00:00,SNPP,76.076330,31.787140,HIMACHAL PRADESH,2025,00:22:46
2296124,05/08/2024 00:00:00,SNPP,77.195810,31.198100,HIMACHAL PRADESH,2025,00:22:46
2239342,05/08/2024 00:00:00,SNPP,76.372600,31.456440,HIMACHAL PRADESH,2025,00:13:45
2171991,05/08/2024 00:00:00,SNPP,76.380360,31.438530,HIMACHAL PRADESH,2025,00:22:46
2146736,05/08/2024 00:00:00,SNPP,76.577770,31.562300,HIMACHAL PRADESH,2025,00:03:03
2289301,05/08/2024 00:00:00,SNPP,76.881110,31.471220,HIMACHAL PRADESH,2025,00:22:46
2255778,05/08/2024 00:00:00,SNPP,77.273010,31.244590,HIMACHAL PRADESH,2025,00:22:46
2172225,05/08/2024 00:00:00,SNPP,77.718640,30.601800,HIMACHAL PRADESH,2025,00:03:03
2318798,05/08/2024 00:00:00,SNPP,76.432710,32.121700,HIMACHAL PRADESH,2025,00:03:03
2286592,05/08/2024 00:00:00,SNPP,76.080530,31.787750,HIMACHAL PRADESH,2025,00:03:03
2255897,05/08/2024 00:00:00,MODIS,76.638000,31.095000,HIMACHAL PRADESH,2025,00:36:15
2171799,05/08/2024 00:00:00,SNPP,76.482070,31.777540,HIMACHAL PRADESH,2025,00:03:03
2142427,05/08/2024 00:00:00,SNPP,76.242980,31.636180,HIMACHAL PRADESH,2025,00:03:03
2168899,05/08/2024 00:00:00,SNPP,76.245580,31.637390,HIMACHAL PRADESH,2025,00:33:28
2319251,05/08/2024 00:00:00,SNPP,76.081460,31.780500,HIMACHAL PRADESH,2025,00:22:46
2321344,05/08/2024 00:00:00,SNPP,76.950540,31.326170,HIMACHAL PRADESH,2025,00:22:46
2314009,05/08/2024 00:00:00,SNPP,76.408040,31.918970,HIMACHAL PRADESH,2025,00:03:03
2316490,05/08/2024 00:00:00,SNPP,76.266780,32.080750,HIMACHAL PRADESH,2025,00:03:03
2104258,05/08/2024 00:00:00,SNPP,76.563890,31.854270,HIMACHAL PRADESH,2025,00:03:03
2112683,05/08/2024 00:00:00,SNPP,76.203830,31.607220,HIMACHAL PRADESH,2025,00:33:28
2116668,05/08/2024 00:00:00,SNPP,76.484760,31.678090,HIMACHAL PRADESH,2025,00:03:03
2124088,05/08/2024 00:00:00,SNPP,76.440130,32.119780,HIMACHAL PRADESH,2025,00:03:03
2125709,05/08/2024 00:00:00,SNPP,77.719680,30.605310,HIMACHAL PRADESH,2025,00:03:03
2126099,05/08/2024 00:00:00,SNPP,77.134350,31.248580,HIMACHAL PRADESH,2025,00:33:28
2216771,05/09/2024 00:00:00,SNPP,77.190610,31.220030,HIMACHAL PRADESH,2025,00:44:07
2253299,05/09/2024 00:00:00,MODIS,76.688000,32.313000,HIMACHAL PRADESH,2025,00:55:52
2285739,05/09/2024 00:00:00,SNPP,77.186390,31.220980,HIMACHAL PRADESH,2025,00:44:07
2145096,05/09/2024 00:00:00,SNPP,76.897670,31.405250,HIMACHAL PRADESH,2025,00:44:07
2214455,05/09/2024 00:00:00,MODIS,77.192000,31.214000,HIMACHAL PRADESH,2025,03:03:52
2251737,05/09/2024 00:00:00,SNPP,77.176490,31.218350,HIMACHAL PRADESH,2025,00:44:07
2170311,05/09/2024 00:00:00,SNPP,77.182400,31.221880,HIMACHAL PRADESH,2025,00:44:07
2126410,05/09/2024 00:00:00,SNPP,76.050070,31.809450,HIMACHAL PRADESH,2025,00:44:07
2287950,05/09/2024 00:00:00,SNPP,76.396400,31.990950,HIMACHAL PRADESH,2025,00:54:07
2239671,05/09/2024 00:00:00,SNPP,77.181640,31.217200,HIMACHAL PRADESH,2025,00:44:07
2171256,05/09/2024 00:00:00,SNPP,77.186250,31.216160,HIMACHAL PRADESH,2025,00:44:07
2145908,05/09/2024 00:00:00,SNPP,77.223430,31.254100,HIMACHAL PRADESH,2025,00:54:07
2297008,05/09/2024 00:00:00,SNPP,76.313800,32.068740,HIMACHAL PRADESH,2025,00:44:07
2233119,05/09/2024 00:00:00,SNPP,76.315060,32.071610,HIMACHAL PRADESH,2025,00:54:07
2163266,05/09/2024 00:00:00,SNPP,77.190760,31.213020,HIMACHAL PRADESH,2025,00:54:07
2107335,05/09/2024 00:00:00,SNPP,77.183660,31.221930,HIMACHAL PRADESH,2025,00:54:07
2164915,05/09/2024 00:00:00,MODIS,77.214000,31.249000,HIMACHAL PRADESH,2025,00:55:52
2147608,05/09/2024 00:00:00,SNPP,77.177820,31.222910,HIMACHAL PRADESH,2025,00:44:07
2279146,05/10/2024 00:00:00,SNPP,76.972680,31.328410,HIMACHAL PRADESH,2025,00:35:12
2189515,05/10/2024 00:00:00,SNPP,76.981370,30.955690,HIMACHAL PRADESH,2025,00:35:12
2101768,05/10/2024 00:00:00,SNPP,76.277600,31.579900,HIMACHAL PRADESH,2025,00:35:12
2111761,05/10/2024 00:00:00,SNPP,76.846330,30.949640,HIMACHAL PRADESH,2025,00:35:12
2218485,05/10/2024 00:00:00,SNPP,76.305110,31.633360,HIMACHAL PRADESH,2025,00:25:55
2197106,05/10/2024 00:00:00,SNPP,76.554570,31.534810,HIMACHAL PRADESH,2025,00:25:55
2156073,05/10/2024 00:00:00,SNPP,76.572300,31.757590,HIMACHAL PRADESH,2025,00:35:12
2138540,05/10/2024 00:00:00,SNPP,76.344760,31.879670,HIMACHAL PRADESH,2025,00:35:12
2274079,05/10/2024 00:00:00,SNPP,77.338710,30.934240,HIMACHAL PRADESH,2025,00:25:55
2201122,05/10/2024 00:00:00,SNPP,76.773220,31.116820,HIMACHAL PRADESH,2025,00:25:55
2231116,05/10/2024 00:00:00,SNPP,76.233390,31.607140,HIMACHAL PRADESH,2025,00:35:12
2120762,05/10/2024 00:00:00,SNPP,76.394190,31.921960,HIMACHAL PRADESH,2025,00:35:12
2263800,05/10/2024 00:00:00,SNPP,76.298600,31.999410,HIMACHAL PRADESH,2025,00:25:55
2224819,05/10/2024 00:00:00,SNPP,76.559070,31.419140,HIMACHAL PRADESH,2025,00:35:12
2236846,05/12/2024 00:00:00,SNPP,76.789380,31.067640,HIMACHAL PRADESH,2025,00:48:04
2302724,05/12/2024 00:00:00,SNPP,77.008280,31.279870,HIMACHAL PRADESH,2025,00:58:04
2139470,05/12/2024 00:00:00,SNPP,77.003350,31.283100,HIMACHAL PRADESH,2025,00:58:04
2260753,05/12/2024 00:00:00,SNPP,77.001460,31.286950,HIMACHAL PRADESH,2025,00:58:04
2204405,05/12/2024 00:00:00,SNPP,77.041370,31.303460,HIMACHAL PRADESH,2025,00:58:04
2164611,05/12/2024 00:00:00,SNPP,76.200200,32.075030,HIMACHAL PRADESH,2025,00:48:04
2124550,05/12/2024 00:00:00,SNPP,77.017980,31.650100,HIMACHAL PRADESH,2025,00:48:04
2228549,05/12/2024 00:00:00,SNPP,76.999590,31.282340,HIMACHAL PRADESH,2025,00:58:04
2249973,05/12/2024 00:00:00,SNPP,76.311780,32.063900,HIMACHAL PRADESH,2025,00:48:04
2303686,05/12/2024 00:00:00,SNPP,76.997680,31.277720,HIMACHAL PRADESH,2025,00:58:04
2137413,05/12/2024 00:00:00,SNPP,77.002000,31.283350,HIMACHAL PRADESH,2025,00:48:04
2273402,05/12/2024 00:00:00,SNPP,77.005850,31.282920,HIMACHAL PRADESH,2025,00:48:04
2197646,05/12/2024 00:00:00,SNPP,77.017540,31.645950,HIMACHAL PRADESH,2025,00:48:04
2309268,05/12/2024 00:00:00,MODIS,77.039000,31.295000,HIMACHAL PRADESH,2025,14:20:09
2121893,05/12/2024 00:00:00,SNPP,76.560380,31.536190,HIMACHAL PRADESH,2025,00:48:04
2228016,05/12/2024 00:00:00,MODIS,76.995000,31.269000,HIMACHAL PRADESH,2025,14:20:09
2256621,05/12/2024 00:00:00,SNPP,77.006270,30.928700,HIMACHAL PRADESH,2025,00:48:04
2308439,05/12/2024 00:00:00,SNPP,76.095820,31.757480,HIMACHAL PRADESH,2025,00:48:04
2152481,05/12/2024 00:00:00,SNPP,77.009330,31.282540,HIMACHAL PRADESH,2025,00:48:04
2215492,05/12/2024 00:00:00,SNPP,76.999310,31.273820,HIMACHAL PRADESH,2025,00:58:04
2187754,05/12/2024 00:00:00,SNPP,76.562740,31.462920,HIMACHAL PRADESH,2025,00:48:04
2213418,05/12/2024 00:00:00,MODIS,77.303000,30.980000,HIMACHAL PRADESH,2025,14:20:09
2111818,05/12/2024 00:00:00,SNPP,77.005190,31.287700,HIMACHAL PRADESH,2025,00:58:04
2213866,05/12/2024 00:00:00,SNPP,77.002060,30.925000,HIMACHAL PRADESH,2025,00:48:04
2180689,05/12/2024 00:00:00,SNPP,77.304730,30.993950,HIMACHAL PRADESH,2025,00:58:04
2112986,05/12/2024 00:00:00,SNPP,76.196100,32.079860,HIMACHAL PRADESH,2025,00:48:04
2107808,05/12/2024 00:00:00,SNPP,77.006040,30.924560,HIMACHAL PRADESH,2025,00:48:04
2164670,05/13/2024 00:00:00,SNPP,76.989170,31.274550,HIMACHAL PRADESH,2025,00:08:43
2256005,05/13/2024 00:00:00,SNPP,76.107580,31.737560,HIMACHAL PRADESH,2025,00:29:09
2275448,05/13/2024 00:00:00,SNPP,77.016600,31.329780,HIMACHAL PRADESH,2025,00:08:43
2151950,05/13/2024 00:00:00,SNPP,76.892040,30.917340,HIMACHAL PRADESH,2025,00:19:26
2303274,05/13/2024 00:00:00,SNPP,76.107920,31.740400,HIMACHAL PRADESH,2025,00:08:43
2182379,05/13/2024 00:00:00,SNPP,76.292900,31.539200,HIMACHAL PRADESH,2025,00:19:26
2213174,05/13/2024 00:00:00,SNPP,77.085570,31.234480,HIMACHAL PRADESH,2025,00:29:09
2102035,05/13/2024 00:00:00,SNPP,77.003630,31.273440,HIMACHAL PRADESH,2025,00:29:09
2167815,05/13/2024 00:00:00,SNPP,77.046100,30.927050,HIMACHAL PRADESH,2025,00:08:43
2258020,05/13/2024 00:00:00,SNPP,76.296930,31.539370,HIMACHAL PRADESH,2025,00:19:26
2277089,05/13/2024 00:00:00,SNPP,77.196650,31.013920,HIMACHAL PRADESH,2025,00:19:26
2152115,05/13/2024 00:00:00,MODIS,76.287000,31.546000,HIMACHAL PRADESH,2025,00:23:22
2301102,05/13/2024 00:00:00,SNPP,77.037930,30.928800,HIMACHAL PRADESH,2025,00:08:43
2190213,05/13/2024 00:00:00,SNPP,77.017880,31.290210,HIMACHAL PRADESH,2025,00:19:26
2217601,05/13/2024 00:00:00,SNPP,76.997630,31.284920,HIMACHAL PRADESH,2025,00:29:09
2114203,05/13/2024 00:00:00,SNPP,76.376310,31.452660,HIMACHAL PRADESH,2025,00:19:26
2159483,05/13/2024 00:00:00,SNPP,76.997460,31.273890,HIMACHAL PRADESH,2025,00:29:09
2252012,05/13/2024 00:00:00,SNPP,77.040840,30.933340,HIMACHAL PRADESH,2025,00:29:09
2280149,05/13/2024 00:00:00,SNPP,77.006620,31.277450,HIMACHAL PRADESH,2025,00:39:08
2153341,05/13/2024 00:00:00,SNPP,77.186070,31.262650,HIMACHAL PRADESH,2025,00:19:26
2301458,05/13/2024 00:00:00,SNPP,77.081800,31.234750,HIMACHAL PRADESH,2025,00:29:09
2190073,05/13/2024 00:00:00,SNPP,77.073230,31.234380,HIMACHAL PRADESH,2025,00:39:08
2212528,05/13/2024 00:00:00,SNPP,77.006520,31.290420,HIMACHAL PRADESH,2025,00:29:09
2121495,05/13/2024 00:00:00,SNPP,76.997040,31.285550,HIMACHAL PRADESH,2025,00:29:09
2157809,05/13/2024 00:00:00,SNPP,76.373660,31.451520,HIMACHAL PRADESH,2025,00:19:26
2252390,05/13/2024 00:00:00,SNPP,76.291740,31.540020,HIMACHAL PRADESH,2025,00:39:08
2283802,05/13/2024 00:00:00,SNPP,76.993520,31.285220,HIMACHAL PRADESH,2025,00:29:09
2151098,05/13/2024 00:00:00,SNPP,77.005310,31.274020,HIMACHAL PRADESH,2025,00:39:08
2300074,05/13/2024 00:00:00,SNPP,76.993010,31.285830,HIMACHAL PRADESH,2025,00:29:09
2191511,05/13/2024 00:00:00,SNPP,76.994960,31.268560,HIMACHAL PRADESH,2025,00:29:09
2227810,05/13/2024 00:00:00,SNPP,76.513840,31.509130,HIMACHAL PRADESH,2025,00:39:08
2122052,05/13/2024 00:00:00,SNPP,76.947130,31.313480,HIMACHAL PRADESH,2025,00:39:08
2159092,05/13/2024 00:00:00,SNPP,77.007370,31.332410,HIMACHAL PRADESH,2025,00:08:43
2254887,05/13/2024 00:00:00,SNPP,76.716060,31.170070,HIMACHAL PRADESH,2025,00:19:26
2260666,05/13/2024 00:00:00,SNPP,77.258480,31.284950,HIMACHAL PRADESH,2025,00:39:08
2148070,05/13/2024 00:00:00,SNPP,76.297300,31.536300,HIMACHAL PRADESH,2025,00:39:08
2297194,05/13/2024 00:00:00,SNPP,76.996060,31.272890,HIMACHAL PRADESH,2025,00:08:43
2190971,05/13/2024 00:00:00,SNPP,76.989140,31.268980,HIMACHAL PRADESH,2025,00:29:09
2229084,05/13/2024 00:00:00,SNPP,76.999240,31.285550,HIMACHAL PRADESH,2025,00:08:43
2120489,05/13/2024 00:00:00,SNPP,76.533740,31.522610,HIMACHAL PRADESH,2025,00:29:09
2158768,05/13/2024 00:00:00,SNPP,77.039050,30.928990,HIMACHAL PRADESH,2025,00:08:43
2249443,05/13/2024 00:00:00,SNPP,76.298970,31.539500,HIMACHAL PRADESH,2025,00:19:26
2258922,05/13/2024 00:00:00,SNPP,76.880690,30.923520,HIMACHAL PRADESH,2025,00:19:26
2144755,05/13/2024 00:00:00,SNPP,76.390620,32.017390,HIMACHAL PRADESH,2025,00:19:26
2298900,05/13/2024 00:00:00,SNPP,76.301410,31.537320,HIMACHAL PRADESH,2025,00:39:08
2191936,05/13/2024 00:00:00,SNPP,77.005000,31.268330,HIMACHAL PRADESH,2025,00:39:08
2230103,05/13/2024 00:00:00,SNPP,76.429120,31.535160,HIMACHAL PRADESH,2025,00:08:43
2116036,05/13/2024 00:00:00,SNPP,76.885340,30.923730,HIMACHAL PRADESH,2025,00:19:26
2169870,05/13/2024 00:00:00,SNPP,77.080400,31.235840,HIMACHAL PRADESH,2025,00:08:43
2250830,05/13/2024 00:00:00,SNPP,77.261890,31.296850,HIMACHAL PRADESH,2025,00:39:08
2259394,05/13/2024 00:00:00,SNPP,77.260930,31.285550,HIMACHAL PRADESH,2025,00:39:08
2137474,05/13/2024 00:00:00,SNPP,77.265980,31.286770,HIMACHAL PRADESH,2025,00:39:08
2298593,05/13/2024 00:00:00,SNPP,76.300100,31.533040,HIMACHAL PRADESH,2025,00:19:26
2198424,05/13/2024 00:00:00,SNPP,77.037960,30.928070,HIMACHAL PRADESH,2025,00:29:09
2231931,05/13/2024 00:00:00,SNPP,76.292210,31.546180,HIMACHAL PRADESH,2025,00:29:09
2115623,05/13/2024 00:00:00,SNPP,76.291360,31.540660,HIMACHAL PRADESH,2025,00:39:08
2168813,05/13/2024 00:00:00,SNPP,76.303360,31.539640,HIMACHAL PRADESH,2025,00:19:26
2250824,05/13/2024 00:00:00,SNPP,77.007740,31.331480,HIMACHAL PRADESH,2025,00:08:43
2259514,05/13/2024 00:00:00,SNPP,76.428930,31.537330,HIMACHAL PRADESH,2025,00:08:43
2137489,05/13/2024 00:00:00,SNPP,77.044960,30.926820,HIMACHAL PRADESH,2025,00:08:43
2286467,05/13/2024 00:00:00,SNPP,76.998980,31.271790,HIMACHAL PRADESH,2025,00:08:43
2192681,05/13/2024 00:00:00,SNPP,76.999770,31.290280,HIMACHAL PRADESH,2025,00:29:09
2219518,05/13/2024 00:00:00,SNPP,77.034810,30.930310,HIMACHAL PRADESH,2025,00:19:26
